Name,"# Educational Attainment | High school graduate (includes equivalency), 2020 [Estimated]","# Employment Status | In labor force, 2020 [Estimated]","# Total Population, 2020 [Estimated]","# Vehicles Available | No vehicle available, 2020 [Estimated]","# Vehicles Available | Occupied housing units, 2020 [Estimated]","% Educational Attainment | High school graduate (includes equivalency), 2020 [Estimated]","% Employment Status | In labor force, 2020 [Estimated]","% Poverty Status by Age | In Poverty, 2020 [Estimated]","% Purchasing: By Internet: In last 12 months: Food (Groceries), 2020","% Purchasing: Catalog And Internet, Phone & Mail Shopping - Amount Spent In Total: $800+, 2020","% Purchasing: Catalog And Internet, Phone & Mail Shopping - Amount Spent In Total: Less than $50, 2020","% Sadness - Some of the time, 2020","% Sadness- All or most of the time, 2020","% Transportation to Work |  Public transportation, 2020 [Estimated]","% Transportation to Work | Car, truck, or van, 2020 [Estimated]","% Transportation to Work | Worked at home, 2020 [Estimated]","% Vehicles Available | No vehicle available, 2020 [Estimated]","Average annual expenditures (Household average), 2020",FIPS,"Food | Food at home (Household average), 2020","Food | Food away from home (Household average), 2020","Housing | Utilities, fuels, and public services (Household average), 2020","Median Household Income, 2020 [Estimated]","Population Density (per square mile), 2020 [Estimated]","Transportation | Gasoline, other fuels, and motor oil (Household average), 2020"
"CT704503, Montgomery County, MD",108,2127,3927,38,1272,4.1958,73.0731,2.1964,14.7414,32.8274,2.176,6.9106,1.9386,11.1784,71.1225,12.8551,2.9874,103302.3989,24031704503,8182.5206,6541.1447,7491.5393,222980.5442,6113.4895,4361.3495
"CT704600, Montgomery County, MD",171,2593,4914,42,1811,4.9322,66.3058,0,13.9339,30.6937,2.3184,7.4257,2.2018,11.7746,56.476,10.8915,2.3192,108963.4615,24031704600,8311.1815,7185.7953,7971.0237,245756.1767,6701.5792,4669.8745
"CT704700, Montgomery County, MD",46,1815,3275,15,1245,1.987,66.4618,3.3004,14.3656,32.7012,2.1623,7.0539,2.0444,15.512,57.1429,13.8565,1.2048,145110.3649,24031704700,10145.4965,9224.9504,10199.6567,,4225.2613,6039.0862
"CT704803, Montgomery County, MD",49,2906,4101,398,2309,1.5919,82.5434,8.4758,13.0256,26.9555,2.59,8.0028,2.5261,38.8492,33.6669,7.005,17.2369,93594.7358,24031704803,7213.0207,5981.0482,6716.8477,76571.02395,17422.1505,3799.9828
"CT704804, Montgomery County, MD",24,1202,1808,104,1071,1.5717,75.1468,7.7922,13.5782,28.8836,2.4618,7.3212,2.1799,47.597,21.4418,9.9815,9.7106,102867.4322,24031704804,7590.1331,6204.3291,7220.1671,136767.8611,13591.9411,4139.0483
"CT704805, Montgomery County, MD",21,1355,2153,374,1242,1.2014,74.8503,8.7137,13.0568,27.8111,2.5422,7.9947,2.4681,33.8301,49.9255,4.62,30.1127,103615.1929,24031704805,8415.1956,6425.1739,7486.1873,114755.4401,18034.8467,4299.9128
"CT704806, Montgomery County, MD",191,2934,3807,569,2341,6.1081,82.1186,7.5281,13.6884,28.2949,2.5341,7.5322,2.2508,24.9617,42.343,6.1639,24.3059,85985.982,24031704806,6793.5348,5567.5327,6214.2884,97644.86798,22968.3258,3439.959
"CT705000, Montgomery County, MD",169,2706,4890,252,1720,5.3178,68.1567,4.3076,13.4875,29.3493,2.3996,7.5935,2.3489,13.3504,51.5728,10.9729,14.6512,86999.1151,24031705000,6828.5586,5455.3406,6254.1622,152778.8233,2783.4066,3718.2333
"CT705100, Montgomery County, MD",189,2573,5086,55,1854,5.1373,67.6598,4.9938,14.019,31.8057,2.1991,7.1334,2.0906,3.6371,74.7751,16.2691,2.9666,112333.6305,24031705100,8645.4323,7303.5902,8014.6094,214269.8679,3851.4547,4689.0499
"CT705200, Montgomery County, MD",47,1751,3448,7,1102,2.0806,66.7856,0.7275,14.5611,33.4013,2.0925,6.7652,1.8915,10.2222,73.1429,14.0952,0.6352,130059.9814,24031705200,10094.1616,8815.1697,9360.4539,250001,4849.8488,5774.5417
"CT705300, Montgomery County, MD",16,870,1868,5,626,1.2598,61.1961,0.7916,14.5393,33.9837,2.0461,6.7517,1.8958,11.4055,59.6774,17.0507,0.7987,155908.9889,24031705300,11058.8225,10178.8477,10931.7343,250001,4582.9244,6834.3071
"CT705400, Montgomery County, MD",56,1501,2987,4,992,2.8127,64.5033,1.4662,14.5363,33.3792,2.112,6.9022,1.9679,19.6557,53.8737,16.9297,0.4032,131062.0684,24031705400,9923.6296,8408.8899,9726.8992,250001,3935.1821,6205.5097
"CT705501, Montgomery County, MD",33,1261,2640,340,1442,1.5285,53.4666,3.6009,12.514,27.2874,2.4767,7.7019,2.3789,42.2931,31.8147,13.5915,23.5784,119395.0619,24031705501,9707.7695,7918.296,8370.7504,117112.6156,33515.2977,4901.96
"CT705502, Montgomery County, MD",154,2033,3927,80,1427,5.5158,64.0205,2.6221,13.8899,31.5003,2.2202,7.2288,2.1267,13.6803,58.53,19.5279,5.6062,134121.6615,24031705502,9698.5009,8510.574,9697.0094,,3869.1561,5801.667
"CT705601, Montgomery County, MD",76,1573,2791,28,1005,4.0948,75.9199,0,14.7846,33.2675,2.1813,6.9669,1.9881,15.165,70.3046,8.6929,2.7861,125046.2843,24031705601,9307.6815,8293.4616,8727.9503,,6126.5256,5015.4853
"CT705602, Montgomery County, MD",91,2918,4639,935,2352,2.6285,68.7484,6.4116,12.9745,27.5849,2.4961,7.5582,2.2698,50.861,27.3128,10.1722,39.7534,91633.4752,24031705602,7245.4089,5840.2058,6783.0112,114964.943,22281.4601,3777.8928
"CT705701, Montgomery County, MD",99,2245,4502,70,1699,3.4185,68.5799,1.5793,13.9018,30.6275,2.3229,7.463,2.2475,14.4611,71.8508,5.0477,4.1201,110817.8294,24031705701,8173.6467,7036.3902,7585.0975,172965.765,6078.0343,4652.1844
"CT705702, Montgomery County, MD",33,2080,4532,6,1702,1.087,55.1783,2.1966,13.8991,31.4819,2.2228,7.1632,2.1021,10.2167,67.8535,8.0495,0.3525,116873.1401,24031705702,8969.5016,7486.0992,8421.7502,225031.5149,4737.4143,5010.3456
"CT705800, Montgomery County, MD",55,3266,6210,94,2293,1.3086,67.3596,3.0653,14.1757,32.0056,2.2102,7.1287,2.0871,8.2816,82.3326,3.1056,4.0994,119769.7127,24031705800,9503.4682,7926.087,8551.8449,220368.1886,2370.9711,5038.5037
"CT705901, Montgomery County, MD",127,2322,4535,84,1583,4.0915,63.37,3.0229,14.4059,33.0446,2.104,6.848,1.8738,8.3541,71.2084,12.8792,5.3064,118241.2233,24031705901,9098.8113,7550.6031,8805.7869,226327.1376,2306.327,5382.9236
"CT705902, Montgomery County, MD",125,2152,4209,16,1399,4.2017,66.3416,4.5533,14.2198,32.3619,2.1676,7.0843,2.0181,5.1662,73.0435,16.9821,1.1437,118103.3031,24031705902,8851.15,7685.7315,8694.313,245893.6577,2970.2341,5366.4205
"CT705903, Montgomery County, MD",105,2224,4460,25,1521,3.5012,66.5289,3.6438,14.47,32.8563,2.1496,7.0532,1.9534,12.8217,73.2077,9.5129,1.6437,124347.3019,24031705903,9340.5741,8157.9445,8960.251,,4077.938,5355.3362
"CT706005, Montgomery County, MD",126,2012,4267,50,1539,4.1298,58.3992,0.3385,13.9681,32.2634,2.1551,7.2106,2.0264,2.1777,86.0172,10.7163,3.2489,128181.5181,24031706005,9957.9468,8585.5646,9300.4075,,1089.5905,5805.3292
"CT706007, Montgomery County, MD",104,3857,6947,88,2309,2.0505,71.2101,2.1054,14.4661,33.3983,2.0655,6.8968,1.8249,6.7834,81.7958,10.8041,3.8112,116188.7511,24031706007,9272.0491,7647.6365,8432.1453,,1404.717,4934.1551
"CT706008, Montgomery County, MD",331,2213,5467,19,1705,9.5115,48.8225,3.3488,14.603,33.8402,2.0706,6.9314,1.8844,1.7486,82.6087,10.8696,1.1144,133262.8751,24031706008,10232.9711,8360.6804,9521.6303,238688.6155,733.1799,5887.1324
"CT706009, Montgomery County, MD",240,2777,5589,47,1820,6.3627,61.3621,6.2758,14.5166,33.5352,2.0898,6.9242,1.8971,4.0952,75.936,17.9797,2.5824,118635.108,24031706009,8849.1562,7559.7258,8779.8938,238461,1234.4834,5151.9101
"CT706010, Montgomery County, MD",306,1661,3023,7,1106,14.0238,73.8182,0,13.647,30.3913,2.2981,7.5751,2.2916,6.5431,84.4818,5.2113,0.6329,96761.8334,24031706010,7900.3227,5988.1077,6909.9506,155296.571,3908.1589,4006.4948
"CT706011, Montgomery County, MD",108,2730,5594,4,1827,2.7481,59.748,0.5836,14.3199,32.9447,2.1176,7.0747,1.9445,9.5126,82.6258,6.0928,0.2189,105917.5014,24031706011,8164.7887,6921.9203,7995.7339,213883.1465,3813.8222,4708.5414
"CT706012, Montgomery County, MD",349,1752,3327,264,1720,13.7673,62.2471,13.47,11.911,25.1071,2.6414,8.6106,2.8013,7.6877,79.7215,6.8402,15.3488,74585.6127,24031706012,5921.0714,4894.2105,5296.9443,65231.5,4129.9436,2899.645
"CT706013, Montgomery County, MD",48,1268,2826,9,970,2.5105,58.6517,1.7863,14.4947,33.3013,2.0982,6.8616,1.8731,7.7239,88.9071,1.9721,0.9278,118800.8021,24031706013,8749.5776,7912.4107,8522.6352,208524.5147,1777.0791,5068.0254
"CT706101, Anne Arundel County, MD",282,2183,3825,273,1674,10.8046,63.7601,15.7803,12.4669,26.4902,2.6257,8.3975,2.8727,4.0514,61.9565,3.7549,16.3082,77721.1045,24003706101,6167.629,4877.6653,5610.8482,91476.96231,8143.3225,3171.7467
"CT706301, Anne Arundel County, MD",484,2139,4389,330,2376,13.8921,61.9141,10.1026,12.1513,25.458,2.6644,8.4349,2.8745,3.5288,89.3638,0.497,13.8889,80735.9062,24003706301,6319.0542,5021.1859,5796.1983,68419.49684,5220.4011,3194.2571
"CT706302, Anne Arundel County, MD",97,2102,3155,12,1740,3.4643,75.1634,7.4782,12.6783,27.2704,2.5141,7.8385,2.5275,0.9965,85.3014,9.2177,0.6897,93190.1028,24003706302,7192.3821,5739.56,6701.511,90785.96167,5678.0347,3875.2668
"CT706401, Anne Arundel County, MD",943,4105,7184,117,2171,21.4806,81.0009,10.4318,12.7136,26.4727,2.559,8.1529,2.6854,0,85.3076,4.7026,5.3892,66054.8192,24003706401,5587.4938,4310.6101,4865.9162,79771.78039,8395.3676,2570.0209
"CT706402, Anne Arundel County, MD",705,2196,3700,264,1545,26.6541,74.3357,24.531,11.8722,24.4868,2.7437,9.0952,3.2512,7.965,75.2793,4.7596,17.0874,79186.1512,24003706402,6308.2508,5337.3733,5746.6196,78147.05259,8608.2546,3006.9959
"CT706500, Anne Arundel County, MD",1093,3270,5768,108,2405,25.1611,69.109,2.1041,12.6298,26.56,2.5717,8.2823,2.783,10.4571,73.4072,4.813,4.4906,79925.2222,24003706500,6476.172,5075.4534,5795.2874,99312.03628,5207.8443,3117.5924
"CT706600, Anne Arundel County, MD",412,2983,5088,141,1971,11.4444,75.8376,3.7963,13.1275,28.3597,2.4506,7.9244,2.5729,3.3875,78.252,9.79,7.1537,83244.574,24003706600,6955.4526,5626.9512,6149.1324,117564.6172,3254.8618,3405.7918
"CT706700, Anne Arundel County, MD",210,5209,6207,0,167,29.4118,87.7498,0,15.6604,32.956,2.2642,6.7282,1.8667,0.3402,1.128,42.6858,0,4027.2497,24003706700,310.619,224.2137,301.743,96498.2,11530.1024,164.5758
"CT707001, Anne Arundel County, MD",1545,3184,5633,34,2113,37.812,64.9303,2.4575,13.1718,28.7116,2.4074,7.8189,2.5299,3.6954,87.3715,5.0771,1.6091,75119.1017,24003707001,6576.5161,4921.2185,5625.5925,104310.0088,527.5258,2953.7354
"CT707002, Anne Arundel County, MD",893,2473,4528,43,1710,27.0852,68.716,4.4037,13.4272,29.5457,2.321,7.3455,2.263,2.04,93.48,2.4,2.5146,75275.7647,24003707002,6518.3252,5025.7015,5734.3408,94410.62591,1068.1891,3012.1157
"CT708001, Anne Arundel County, MD",728,1976,3598,5,1402,25.9537,65.9264,8.7362,13.1073,29.0019,2.3603,7.6864,2.458,3.783,87.9542,5.5251,0.3566,81976.2026,24003708001,6881.4088,5479.9961,6159.4344,108955.9,216.4941,3411.3077
"CT708004, Anne Arundel County, MD",1478,2995,6200,130,2080,40.4267,61.1013,14.6248,12.4829,26.9444,2.5171,8.2221,2.7814,1.4557,89.0995,6.2965,6.25,67934.7249,24003708004,5767.3818,4279.8493,5047.3338,75177.24477,234.8461,2671.3902
"CT730100, Anne Arundel County, MD",2780,8307,13453,101,5030,30.2305,77.0295,1.0567,13.3858,28.5205,2.423,7.6973,2.4312,3.2172,90.8592,3.6895,2.008,76887.4617,24003730100,6618.2987,5072.6496,5666.4049,103111.4506,1454.5734,3037.7028
"CT730203, Anne Arundel County, MD",1219,2946,5071,335,2578,31.5476,70.5829,11.6736,11.4539,22.8881,2.8684,9.538,3.439,7.8691,89.3454,0.1393,12.9946,65184.3892,24003730203,5486.2562,4322.8133,4852.2253,49834.51283,5768.9245,2464.5781
"CT730204, Anne Arundel County, MD",1568,3066,6291,115,1975,37.9202,56.5479,12.0061,12.9938,27.7762,2.4629,8.1372,2.6933,6.8434,86.1946,1.1076,5.8228,64111.2066,24003730204,5435.7935,4185.3164,4869.4194,72869.70414,3447.52,2460.7475
"CT730300, Anne Arundel County, MD",893,2216,3766,88,1107,37.3172,77.961,1.6265,12.2177,25.792,2.5751,8.4449,2.8803,1.0954,91.4194,0,7.9494,65578.4491,24003730300,5475.3853,4367.7915,4950.0328,96165.11745,4750.6118,2539.644
"CT730401, Anne Arundel County, MD",1004,3422,5589,97,1934,29.757,79.339,2.0325,12.7079,26.6736,2.5572,8.2781,2.7613,6.4165,88.8317,1.9976,5.0155,71590.188,24003730401,6272.847,4703.1053,5287.9299,82367.01517,6564.0965,2666.5025
"CT730402, Anne Arundel County, MD",1366,3329,5781,74,2374,32.1034,63.3152,5.9141,12.037,24.7283,2.7061,8.8901,3.0999,6.3259,82.7796,5.3035,3.1171,67659.1811,24003730402,6014.1033,4456.8795,5041.6774,63467.2,4833.0463,2588.0978
"CT730502, Anne Arundel County, MD",1144,3689,6839,21,2240,25.1705,68.4199,7.9186,13.0676,27.9461,2.4677,8.0611,2.6205,5.3872,86.2626,2.4579,0.9375,70958.6444,24003730502,5819.3999,4481.3802,5203.5321,97045.23423,4487.5328,2747.018
"CT730504, Anne Arundel County, MD",1512,4468,7622,117,2850,27.6013,76.796,4.4827,13.2803,28.0123,2.4683,7.8747,2.5642,3.8909,93.3813,0.1269,4.1053,71716.5106,24003730504,5986.8986,4787.6497,5404.2428,97804.69689,4636.9582,2821.1623
"CT730505, Anne Arundel County, MD",615,2738,4998,252,2127,21.2289,74.769,9.8207,12.3456,24.6221,2.7281,8.6802,2.9974,1.9101,89.8528,2.2284,11.8477,63661.1035,24003730505,5383.0147,4298.997,4883.0426,54068.16075,11192.225,2375.9349
"CT730506, Anne Arundel County, MD",602,2059,3186,281,1684,29.4233,85.0803,24.5787,12.105,24.06,2.785,8.9448,3.1341,0,89.2058,0.783,16.6865,63932.832,24003730506,5593.8544,4436.2534,4780.1199,49585.62574,6419.6337,2461.4456
"CT730601, Anne Arundel County, MD",360,3491,6809,73,2263,7.919,64.1224,0.5752,14.3155,32.3083,2.1638,7.074,2.069,4.563,88.3259,5.5704,3.2258,93361.477,24003730601,7470.366,5941.8547,7177.2059,197247.9311,2301.0764,4026.431
"CT730603, Anne Arundel County, MD",491,1805,3178,0,1013,23.0733,73.5398,0.8745,13.7489,30.472,2.2796,7.4095,2.2639,1.6515,89.5216,7.8018,0,81770.1843,24003730603,6569.9268,5438.6446,6041.4137,138424.0519,1284.1494,3324.0248
"CT730604, Anne Arundel County, MD",478,3642,7682,128,2627,9.3141,61.8904,3.1044,14.1159,31.4763,2.2208,7.2066,2.1468,1.2916,87.8875,10.4478,4.8725,82169.2529,24003730604,6734.2606,5273.641,6205.2517,153342.8951,2758.0512,3441.2681
"CT730700, Anne Arundel County, MD",397,3668,6974,48,2548,8.6361,68.3275,8.5271,13.4669,29.8523,2.3207,7.5202,2.3409,2.4077,90.0137,5.7729,1.8838,85461.1875,24003730700,6882.4927,5529.822,6433.8377,130676.4593,2627.0586,3575.3711
"CT730800, Anne Arundel County, MD",137,1235,2382,6,920,7.993,64.2784,4.0741,13.8356,31.4579,2.1918,7.0979,2.1021,0,61.9681,35.9929,0.6522,106023.4606,24003730800,8400.0778,7015.0516,7559.2296,176740.3431,831.9247,4478.4558
"CT730901, Anne Arundel County, MD",252,1391,2756,9,917,14.5161,70.6628,0.3712,13.6211,30.4526,2.2421,7.2903,2.2403,0.9957,86.5576,6.0455,0.9815,92247.6093,24003730901,7202.5067,6479.374,6718.9229,149852.5457,782.3456,3831.253
"CT730902, Anne Arundel County, MD",299,1938,3683,10,1416,10.8648,61.7611,4.0185,13.6724,30.5566,2.2777,7.3509,2.2504,4.3103,84.1785,8.7221,0.7062,102008.1738,24003730902,7838.319,6720.9278,7427.5429,179428.8823,615.9934,4362.0267
"CT731002, Anne Arundel County, MD",470,2092,3510,21,1293,18.4821,69.2641,3.9651,13.7061,30.307,2.2953,7.2867,2.226,0.3994,93.8093,5.1423,1.6241,81634.635,24003731002,6720.1463,5182.9475,5945.3437,112527.474,1200.1723,3291.6493
"CT731003, Anne Arundel County, MD",386,2470,4271,0,1571,12.8581,74.9044,2.1176,13.8402,30.2922,2.2958,7.2973,2.2175,2.019,91.0135,6.9279,0,74757.5073,24003731003,6257.6907,4703.642,5748.2173,93341.96734,3469.3679,3039.9887
"CT731004, Anne Arundel County, MD",387,2680,4384,0,1660,12.5813,73.8674,5.1835,13.3918,28.9415,2.4035,7.7641,2.4719,0.3441,91.871,6.3226,0,76235.2952,24003731004,6435.4082,5040.7835,5834.3956,123214.1141,6030.7591,3029.2426
"CT731102, Anne Arundel County, MD",234,4254,7502,35,2884,4.5819,77.8052,4.9535,13.4982,29.3651,2.3626,7.4586,2.3201,0.2347,93.8263,5.2817,1.2136,83914.1822,24003731102,7092.8492,5600.3802,6180.97,121757.4652,2680.9901,3409.6525
"CT731103, Anne Arundel County, MD",874,3315,6040,1,1926,22.313,70.0844,4.0756,13.831,30.1031,2.3232,7.4224,2.2956,1.4639,90.7285,7.1453,0.0519,75939.0271,24003731103,6551.8317,4926.1326,5687.4552,128975.9673,1827.0697,3090.7465
"CT731104, Anne Arundel County, MD",647,2569,4409,0,1534,20.8844,71.6884,3.8556,14.1417,31.0208,2.2497,7.1429,2.1236,1.1738,91.8736,6.14,0,79893.0403,24003731104,6672.4409,5096.8431,5924.135,115494.4194,4629.6977,3160.5504
"CT731105, Anne Arundel County, MD",439,2129,3656,28,1294,17.3312,72.9321,3.232,13.2845,29.2742,2.3314,7.5267,2.3631,1.1448,89.0991,6.8193,2.1638,79960.9042,24003731105,6612.5369,5376.7896,6065.7206,120361.8266,3483.4972,3274.0125
"CT731201, Anne Arundel County, MD",708,3616,6662,0,2178,16.0836,71.6981,5.9593,13.5931,30.2158,2.2902,7.3986,2.2803,0.9379,81.3306,15.9144,0,85853.6939,24003731201,6925.7668,5746.968,6361.5023,146996.8094,3274.3054,3574.7027
"CT731202, Anne Arundel County, MD",2000,5483,8788,59,2710,32.5203,81.1482,0.4961,13.1478,28.9912,2.3583,7.734,2.4687,0.4943,96.346,2.4184,2.1771,76618.4397,24003731202,6156.2961,4956.5489,5698.9672,121256.686,1365.9092,3076.444
"CT731203, Anne Arundel County, MD",750,3741,6857,19,2342,15.8061,69.7417,0,13.6536,30.2533,2.2793,7.4084,2.3025,1.0224,88.0077,9.008,0.8113,82648.3321,24003731203,6665.7159,5209.235,6100.0765,142945.1727,2177.0189,3437.4672
"CT731204, Anne Arundel County, MD",1460,4943,7058,49,2905,27.9693,78.5455,10.669,13.3584,28.5997,2.4288,7.7583,2.4857,0,87.7688,7.3865,1.6867,75509.1896,24003731204,6011.9492,4784.0544,5582.627,94285.63402,1642.8204,2979.067
"CT731303, Anne Arundel County, MD",1135,3722,6616,84,2465,24.0313,66.3342,4.3059,13.3799,29.9375,2.2741,7.4211,2.2876,0.7253,91.7029,6.0342,3.4077,83043.2035,24003731303,6658.5226,5522.6011,6164.1344,116851.7106,936.5162,3497.1005
"CT731306, Anne Arundel County, MD",1303,3425,6109,21,2179,29.899,67.6559,0.6603,13.5969,30.1927,2.2923,7.4062,2.2881,0,88.8617,11.1383,0.9637,82069.2782,24003731306,6879.0296,5379.053,6124.9018,108976.2992,988.6905,3308.2704
"CT731307, Anne Arundel County, MD",1229,3627,6161,134,2323,29.9683,75.8205,9.8054,13.7025,29.1311,2.3836,7.4748,2.3349,0.3507,96.3852,2.1581,5.7684,71723.4122,24003731307,6296.1752,4780.1489,5334.7772,89244.3,2542.8311,2752.5146
"CT731308, Anne Arundel County, MD",1112,2014,3886,24,1365,38.6514,60.8489,4.1036,12.6264,27.3079,2.4622,7.9255,2.5903,0.7576,95.9957,0,1.7582,71015.7602,24003731308,6032.3075,4758.0445,5327.0687,98568.97228,6157.7955,2793.3771
"CT731309, Anne Arundel County, MD",965,3137,5169,86,1946,26.2086,77.5142,19.663,13.4337,28.6979,2.4096,7.6223,2.3984,0.9594,93.3483,2.7822,4.4193,70635.2998,24003731309,6065.7456,4577.3263,5353.4463,88744.63706,5055.1578,2836.3897
"CT731310, Anne Arundel County, MD",1300,2818,5389,36,1841,34.8525,66.7797,8.3112,13.8558,30.3344,2.2727,7.213,2.1767,0.6548,87.8138,7.7846,1.9555,70946.1215,24003731310,5940.4378,4362.3105,5301.9169,89009.35817,6234.7429,2776.0087
"CT731311, Anne Arundel County, MD",1304,4538,7378,21,2548,26.3115,77.753,3.6344,13.8864,29.7625,2.3442,7.4692,2.2989,1.4154,93.1476,4.044,0.8242,70552.3568,24003731311,6255.9156,4725.9665,5327.1372,91095.31852,5029.4829,2713.227
"CT740102, Anne Arundel County, MD",1117,7494,10865,46,4647,14.0221,81.8725,1.2647,13.7629,29.5176,2.3604,7.5655,2.2891,4.7662,90.0284,3.1775,0.9899,78448.8628,24003740102,6454.2798,5221.1852,5725.267,106510.1136,1520.2949,3114.3207
"CT740103, Anne Arundel County, MD",994,5033,8957,1,3176,15.3846,71.5495,5.8771,13.8438,30.4375,2.275,7.4337,2.2649,3.5673,87.4952,8.3172,0.0315,80723.7034,24003740103,6725.2397,5346.9548,5795.3461,124926.7938,3831.675,3188.4365
"CT740104, Anne Arundel County, MD",730,5335,9132,169,3204,12.656,77.8396,0.2141,13.9647,29.65,2.388,7.7452,2.457,5.3257,90.5167,1.7026,5.2747,75419.5007,24003740104,6288.9807,5079.161,5538.0977,111672.1137,5621.1106,2948.0777
"CT740105, Anne Arundel County, MD",774,1845,3503,108,1254,35.8665,79.4086,14.9622,13.1067,26.5138,2.6166,8.4627,2.9261,10.0909,85.4137,2.5347,8.6124,68273.3672,24003740105,5694.7092,4237.7426,5066.2592,61061,5234.3738,2648.5898
"CT740200, Frederick County, MD",593,2661,4915,51,1850,17.1934,67.4893,13.9685,13.1237,28.4648,2.3881,7.688,2.4494,3.6214,86.7901,6.5844,2.7568,70034.4016,24021740200,5661.4006,4562.6954,5365.2241,93621.05007,760.7735,2864.0589
"CT740201, Anne Arundel County, MD",1702,4085,7206,120,2634,33.5369,68.8543,4.5086,12.6983,26.7613,2.5494,8.364,2.8114,0.7283,96.0185,2.9376,4.5558,69998.029,24003740201,5849.9363,4457.9204,5115.6657,77033.93127,3508.3278,2753.2925
"CT740203, Anne Arundel County, MD",1169,3628,6559,6,2048,26.4061,74.0035,4.7473,14.2446,31.6978,2.2082,7.1545,2.1063,7.7605,88.4146,3.7971,0.293,78379.427,24003740203,6616.3803,5119.3198,5829.9107,145907.3353,1838.6197,3220.5015
"CT740303, Anne Arundel County, MD",933,2442,4191,15,1416,31.6486,78.2175,13.1713,13.4685,29.2327,2.3581,7.6897,2.4238,1.7304,97.3843,0.8048,1.0593,74887.1912,24003740303,6419.0602,4861.553,5705.0821,122535.5086,2360.3821,3097.1043
"CT740304, Anne Arundel County, MD",1097,4271,6416,201,3119,21.9928,79.9464,4.7575,13.2333,28.1582,2.4711,7.9098,2.5715,10.4423,85.3169,3.2832,6.4444,79600.6617,24003740304,6522.7291,5111.8471,5891.7648,88533.80755,2560.1737,3199.5649
"CT740305, Anne Arundel County, MD",1084,6028,12145,280,4112,15.2633,74.6305,9.0624,14.2632,29.8764,2.38,7.5179,2.3643,5.9252,87.9071,1.5419,6.8093,72054.7678,24003740305,6153.407,4803.9862,5286.9819,91348.2,9029.5384,2783.1531
"CT740400, Anne Arundel County, MD",2801,0,6595,0,0,46.0842,0,0,0,0,0,3.7361,1.6616,0,0,0,0,,24003740400,,,,,6313.7841,
"CT740500, Anne Arundel County, MD",883,7239,10944,106,4482,11.9567,83.9164,2.8022,14.2988,30.1642,2.364,7.4166,2.2767,7.1119,86.1674,6.1339,2.365,80790.6744,24003740500,6893.0137,5338.6848,5923.9684,114280.3,2939.2728,3215.4804
"CT740601, Anne Arundel County, MD",294,2158,4696,16,1352,11.6852,74.5369,4.2548,14.028,27.883,2.5618,8.2669,2.7517,1.5109,84.4432,3.0778,1.1834,79412.687,24003740601,6369.5703,5093.1827,5541.6704,81888.67447,2329.5962,3021.9355
"CT740602, Anne Arundel County, MD",216,1807,3384,62,1105,10.8707,74.3448,16.684,14.3289,28.2222,2.5244,8.0457,2.7122,5.8703,85.8703,0.4096,5.6109,68772.2278,24003740602,5681.0058,4521.5409,5241.0713,80843.50457,2034.7666,2745.4651
"CT740603, Anne Arundel County, MD",325,1788,3249,57,597,20.2366,63.6023,2.8736,14.6231,30.4523,2.3618,7.5219,2.3519,1.4886,55.0771,13.7161,9.5477,30272.4015,24003740603,2424.7518,2016.4999,2162.0946,80299.3089,176.5128,1153.9333
"CT740701, Anne Arundel County, MD",749,3791,6605,14,3053,15.7155,76.1557,2.2634,13.4705,28.4808,2.4657,7.7303,2.4479,8.8567,85.3462,4.1063,0.4586,80991.6539,24003740701,6845.8951,5374.198,6013.3489,103446.3773,6135.9667,3262.9368
"CT740702, Anne Arundel County, MD",1319,5511,10204,71,4089,17.5306,68.4865,0,13.9781,30.147,2.3518,7.5239,2.3172,6.9109,86.2376,5.5644,1.7364,79375.4574,24003740702,6513.0717,5070.1291,5865.9086,114429.8123,934.9134,3220.1261
"CT740800, Anne Arundel County, MD",800,2519,5014,101,1826,21.5866,59.0758,5.3271,13.384,29.9381,2.286,7.3199,2.2341,1.458,87.5214,8.8765,5.5312,76868.1294,24003740800,6252.0109,4907.4088,5777.8528,106699.9,641.8224,3105.6286
"CT740900, Anne Arundel County, MD",1445,4453,8065,19,2649,27.7351,67.1791,7.9262,13.3085,28.7481,2.392,7.7231,2.4414,9.3076,84.2252,4.21,0.7173,73307.9261,24003740900,5892.1184,4851.1005,5480.1327,86663.06101,3886.3911,2927.2361
"CT741000, Anne Arundel County, MD",397,1553,2724,19,898,20.7853,75.5406,1.0417,13.9651,30.8953,2.2442,7.2263,2.1409,0.5274,94.0672,3.4937,2.1158,82968.6928,24003741000,6801.0033,5634.2384,6235.8943,149140.9438,423.2581,3318.3753
"CT750100, Frederick County, MD",243,1037,1465,127,787,20.8584,79.0576,4.8814,12.067,24.581,2.7374,8.7331,3.0531,1.2257,77.3238,5.618,16.1372,69246.7697,24021750100,5841.9904,4714.2334,4911.3409,61094.7,10723.9587,2554.8132
